series_model,dealer,category,cars,manager,zone,date,month,state,city,qty_sold,sold_price,car_insurance,state_tax,consumer_family_status,consumer_profession,any_other_brand_preferred,year,month_num,total_revenue,total_cost_per_unit,total_cost,net_revenue,price_tier
PRIMUS,NIKE,LUXURY,BEAT,RUBY BHATIA,SOUTH,2019-01-31,Jan,KTK,AJAYPURA,2,350000,24500.0,7000.0,FAMILY,JOB,YES,2019,1,700000,31500.0,63000.0,637000.0,Mid-Range
PRIMUS,NIKE,LUXURY,BEAT,RUBY BHATIA,WEST,2019-02-07,Feb,AP,HYDERABAD,2,345400,41448.0,3454.0,SPOUSE,JOB,NO,2019,2,690800,44902.0,89804.0,600996.0,Mid-Range
PRIMUS,NIKE,LUXURY,BEAT,RUBY BHATIA,NORTH,2019-02-21,Feb,HR,KAITHAL,1,427389,49577.124,2478.8562,SINGLE,JOB,NO,2019,2,427389,52055.980200000005,52055.980200000005,375333.0198,Premium
PRIMUS,NIKE,SUPER,BEAT,RUBY BHATIA,EAST,2019-11-25,Nov,DL,DWARKA,3,342010,15732.46,1258.5968,SINGLE,JOB,YES,2019,11,1026030,16991.0568,50973.170399999995,975056.8296,Mid-Range
PRIMUS,AUTOCAT,EXTRA CLASS,US18,RUBY BHATIA,WEST,2019-01-04,Jan,ASM,DISPUR,3,801379,96165.48,7693.2384,FAMILY,JOB,NO,2019,1,2404137,103858.7184,311576.1552,2092560.8448,Premium
PRIMUS,AUTOCAT,LUXURY,US18,RUBY BHATIA,SOUTH,2019-04-19,Apr,DL,CP,2,792010,36432.46,2914.5968,FAMILY,JOB,YES,2019,4,1584020,39347.0568,78694.1136,1505325.8864,Premium
PRIMUS,BULWARD,SUPER,US18,RUBY BHATIA,SOUTH,2019-09-18,Sep,ASM,GOALPARA,3,801379,96165.48,7693.2384,FAMILY,JOB,YES,2019,9,2404137,103858.7184,311576.1552,2092560.8448,Premium
PRIMUS,MITUSHI,BASIC,PUNTO,RUBY BHATIA,WEST,2019-03-26,Mar,KEA,KOLLAM,1,347700,55632.0,3477.0,FAMILY,JOB,NO,2019,3,347700,59109.0,59109.0,288591.0,Mid-Range
PRIMUS,BULWARD,SUPER,MARUTI 800,RUBY BHATIA,SOUTH,2019-03-02,Mar,RAJ,AJMER,1,204020,4080.4,81.608,SPOUSE,JOB,NO,2019,3,204020,4162.008,4162.008,199857.992,Budget
PRIMUS,BULWARD,BASIC,MARUTI 800,RUBY BHATIA,SOUTH,2019-06-06,Jun,PB,LUD,3,316877,34856.47,9506.31,FAMILY,JOB,YES,2019,6,950631,44362.78,133088.34,817542.66,Mid-Range
PRIMUS,BULWARD,SUPER,BEATLE,RUBY BHATIA,SOUTH,2019-02-10,Feb,ASM,TEZPUR,3,231802,27816.24,2225.2992,SINGLE,JOB,NO,2019,2,695406,30041.539200000003,90124.61760000001,605281.3824,Budget
PRIMUS,BULWARD,SUPER,BEATLE,RUBY BHATIA,SOUTH,2019-04-07,Apr,DL,DWARKA,2,222010,10212.46,816.9968,SINGLE,JOB,YES,2019,4,444020,11029.4568,22058.9136,421961.08640000003,Budget
PRIMUS,MITUSHI,EXTRA CLASS,BEATLE,RUBY BHATIA,EAST,2019-10-08,Oct,CHD,SECTOR 29,1,341014,23870.98,6820.28,SINGLE,JOB,NO,2019,10,341014,30691.26,30691.26,310322.74,Mid-Range
PRIMUS,MITUSHI,SUPER,BEATLE,RUBY BHATIA,WEST,2019-12-03,Dec,RAJ,JODHPUR,1,214020,4280.4,85.608,SINGLE,JOB,NO,2019,12,214020,4366.008,4366.008,209653.992,Budget
PRIMUS,MITUSHI,SUPER,SANTRO,RUBY BHATIA,EAST,2019-01-25,Jan,CHD,SECTOR 29,0,341014,23870.98,6820.28,SINGLE,JOB,NO,2019,1,0,30691.26,0.0,0.0,Mid-Range
PRIMUS,MITUSHI,SUPER,SANTRO,RUBY BHATIA,SOUTH,2019-02-22,Feb,PB,AMR,2,249734,27470.74,7492.02,SINGLE,JOB,YES,2019,2,499468,34962.76,69925.52,429542.48,Budget
PRIMUS,AUTOCAT,EXTRA CLASS,SANTRO,RUBY BHATIA,SOUTH,2019-06-30,Jun,KEA,VARKALA,2,227700,36432.0,2277.0,FAMILY,JOB,NO,2019,6,455400,38709.0,77418.0,377982.0,Budget
PRIMUS,BULWARD,SUPER,HAWK,RUBY BHATIA,NORTH,2019-03-22,Mar,DL,CP,1,222010,10212.46,816.9968,GIFT,JOB,YES,2019,3,222010,11029.4568,11029.4568,210980.54320000001,Budget
PRIMUS,AUTOCAT,BASIC,HAWK,RUBY BHATIA,WEST,2019-08-04,Aug,RAJ,JAIPUR,3,214020,4280.4,85.608,GIFT,JOB,YES,2019,8,642060,4366.008,13098.024,628961.976,Budget
PRIMUS,NIKE,BASIC,ALTO,RUBY BHATIA,SOUTH,2019-05-15,May,KTK,AJAYPURA,1,230000,16100.0,4600.0,SINGLE,STUDENT,YES,2019,5,230000,20700.0,20700.0,209300.0,Budget
PRIMUS,AUTOCAT,SUPER,ALTO,RUBY BHATIA,EAST,2019-11-01,Nov,AP,TIRUPATI,2,225400,27048.0,2254.0,FAMILY,STUDENT,YES,2019,11,450800,29302.0,58604.0,392196.0,Budget
PRIMUS,AUTOCAT,BASIC,SANTRO,RUBY BHATIA,WEST,2019-05-13,May,ASM,DIPHU,0,321134,38536.08,3082.8864,SINGLE,STUDENT,YES,2019,5,0,41618.966400000005,0.0,0.0,Mid-Range
PRIMUS,NIKE,EXTRA CLASS,BEAT,RUBY BHATIA,NORTH,2019-11-18,Nov,AP,TENALI,1,345400,41448.0,3454.0,GIFT,STUDENT,YES,2019,11,345400,44902.0,44902.0,300498.0,Mid-Range
PRIMUS,AUTOCAT,EXTRA CLASS,US18,RUBY BHATIA,WEST,2019-03-29,Mar,AP,VIZAG,3,795400,95448.0,7954.0,FAMILY,STUDENT,NO,2019,3,2386200,103402.0,310206.0,2075994.0,Premium
PRIMUS,MITUSHI,SUPER,US18,RUBY BHATIA,WEST,2019-08-14,Aug,CHD,SECTOR 1,3,812117,56848.19,16242.34,SINGLE,STUDENT,YES,2019,8,2436351,73090.53,219271.59,2217079.41,Premium
PRIMUS,BULWARD,BASIC,PUNTO,RUBY BHATIA,SOUTH,2019-02-12,Feb,PB,AMR,3,446565,49122.15,13396.95,SPOUSE,STUDENT,YES,2019,2,1339695,62519.100000000006,187557.30000000002,1152137.7,Premium
PRIMUS,AUTOCAT,SUPER,HAWK,RUBY BHATIA,SOUTH,2019-01-11,Jan,DL,DWARKA,0,222010,10212.46,816.9968,FAMILY,STUDENT,YES,2019,1,0,11029.4568,0.0,0.0,Budget
PRIMUS,NIKE,BASIC,ALTO,RUBY BHATIA,SOUTH,2019-04-17,Apr,HR,SONIPAT,1,296080,34345.28,1717.264,SINGLE,SELF EMPLOYEED,YES,2019,4,296080,36062.544,36062.544,260017.456,Mid-Range
PRIMUS,NIKE,SUPER,ALTO,RUBY BHATIA,SOUTH,2019-10-04,Oct,HR,SONIPAT,1,296080,34345.28,1717.264,FAMILY,SELF EMPLOYEED,YES,2019,10,296080,36062.544,36062.544,260017.456,Mid-Range
PRIMUS,BULWARD,SUPER,SANTRO,RUBY BHATIA,NORTH,2019-04-17,Apr,HR,SONIPAT,0,337290,39125.64,1956.282,SINGLE,SELF EMPLOYEED,YES,2019,4,0,41081.922,0.0,0.0,Mid-Range
PRIMUS,AUTOCAT,SUPER,SANTRO,RUBY BHATIA,SOUTH,2019-06-24,Jun,PB,AMR,3,395352,43488.72,11860.56,FAMILY,SELF EMPLOYEED,YES,2019,6,1186056,55349.28,166047.84,1020008.16,Mid-Range
PRIMUS,NIKE,SUPER,BEAT,RUBY BHATIA,WEST,2019-12-09,Dec,KEA,VARKALA,3,347700,55632.0,3477.0,FAMILY,SELF EMPLOYEED,YES,2019,12,1043100,59109.0,177327.0,865773.0,Mid-Range
PRIMUS,BULWARD,LUXURY,US18,RUBY BHATIA,SOUTH,2019-11-27,Nov,DL,CP,2,792010,36432.46,2914.5968,GIFT,SELF EMPLOYEED,YES,2019,11,1584020,39347.0568,78694.1136,1505325.8864,Premium
PRIMUS,MITUSHI,EXTRA CLASS,BEATLE,RUBY BHATIA,SOUTH,2019-08-13,Aug,RAJ,JODHPUR,3,214020,4280.4,85.608,SPOUSE,SELF EMPLOYEED,NO,2019,8,642060,4366.008,13098.024,628961.976,Budget
KLV,NIKE,SUPER,ALTO,RUBY BHATIA,SOUTH,2019-01-23,Jan,CHD,SECTOR 4,3,341014,23870.98,6820.28,SINGLE,BUSINESS,YES,2019,1,1023042,30691.26,92073.78,930968.22,Mid-Range
KLV,NIKE,SUPER,ALTO,RUBY BHATIA,WEST,2019-10-18,Oct,KTK,BIDAR,1,230000,16100.0,4600.0,SINGLE,BUSINESS,YES,2019,10,230000,20700.0,20700.0,209300.0,Budget
KLV,AUTOCAT,BASIC,ALTO,RUBY BHATIA,NORTH,2019-12-13,Dec,KTK,UDUPAI,3,230000,16100.0,4600.0,SINGLE,JOB,YES,2019,12,690000,20700.0,62100.0,627900.0,Budget
KLV,BULWARD,LUXURY,ALTO,RUBY BHATIA,WEST,2019-02-06,Feb,KTK,BIDAR,0,320000,22400.0,6400.0,SINGLE,BUSINESS,NO,2019,2,0,28800.0,0.0,0.0,Mid-Range
KLV,AUTOCAT,BASIC,PUNTO,RUBY BHATIA,SOUTH,2019-05-31,May,PB,AMR,3,446565,49122.15,13396.95,FAMILY,JOB,YES,2019,5,1339695,62519.100000000006,187557.30000000002,1152137.7,Premium
KLV,MITUSHI,EXTRA CLASS,BEATLE,RUBY BHATIA,WEST,2019-09-10,Sep,KEA,KOCHI,2,227700,36432.0,2277.0,FAMILY,JOB,NO,2019,9,455400,38709.0,77418.0,377982.0,Budget
KLV,MITUSHI,SUPER,BEATLE,RUBY BHATIA,SOUTH,2019-12-31,Dec,DL,BADALPUR,3,222010,10212.46,816.9968,GIFT,BUSINESS,YES,2019,12,666030,11029.4568,33088.3704,632941.6296,Budget
KLV,BULWARD,SUPER,HAWK,RUBY BHATIA,EAST,2019-02-15,Feb,PB,LUD,2,249734,27470.74,7492.02,SPOUSE,BUSINESS,YES,2019,2,499468,34962.76,69925.52,429542.48,Budget
KLV,BULWARD,BASIC,HAWK,RUBY BHATIA,SOUTH,2019-06-16,Jun,KEA,KOCHI,2,227700,36432.0,2277.0,SINGLE,STUDENT,YES,2019,6,455400,38709.0,77418.0,377982.0,Budget
TESS,AUTOCAT,SUPER,ALTO,RUBY BHATIA,EAST,2019-01-09,Jan,DL,DWARKA,1,222010,10212.46,816.9968,SINGLE,JOB,YES,2019,1,222010,11029.4568,11029.4568,210980.54320000001,Budget
ELECTRA,AUTOCAT,SUPER,ALTO,RUBY BHATIA,WEST,2019-02-06,Feb,KTK,BIDAR,0,230000,16100.0,4600.0,SINGLE,BUSINESS,NO,2019,2,0,20700.0,0.0,0.0,Budget
TESS,AUTOCAT,SUPER,ALTO,RUBY BHATIA,EAST,2019-03-06,Mar,DL,DWARKA,1,222010,10212.46,816.9968,SINGLE,STUDENT,NO,2019,3,222010,11029.4568,11029.4568,210980.54320000001,Budget
TESS,AUTOCAT,BASIC,ALTO,RUBY BHATIA,EAST,2019-05-01,May,PB,AMR,1,249734,27470.74,7492.02,GIFT,BUSINESS,YES,2019,5,249734,34962.76,34962.76,214771.24,Budget
TESS,AUTOCAT,SUPER,ALTO,RUBY BHATIA,NORTH,2019-06-26,Jun,HR,SONIPAT,0,296080,34345.28,1717.264,GIFT,JOB,YES,2019,6,0,36062.544,0.0,0.0,Mid-Range
TESS,AUTOCAT,EXTRA CLASS,US18,RUBY BHATIA,SOUTH,2019-03-08,Mar,KTK,BGLORE,3,800000,56000.0,16000.0,FAMILY,BUSINESS,YES,2019,3,2400000,72000.0,216000.0,2184000.0,Premium
ELECTRA,MITUSHI,SUPER,PUNTO,RUBY BHATIA,WEST,2019-01-01,Jan,PB,AMR,2,446565,49122.15,13396.95,FAMILY,BUSINESS,NO,2019,1,893130,62519.100000000006,125038.20000000001,768091.8,Premium
ELECTRA,MITUSHI,BASIC,PUNTO,RUBY BHATIA,WEST,2019-07-12,Jul,KEA,KOVALAM,0,347700,55632.0,3477.0,SINGLE,JOB,YES,2019,7,0,59109.0,0.0,0.0,Mid-Range
TESS,NIKE,SUPER,PUNTO,RUBY BHATIA,WEST,2019-10-04,Oct,ASM,GUWATI,3,352133,42255.96,3380.4768,SINGLE,JOB,YES,2019,10,1056399,45636.436799999996,136909.3104,919489.6896,Mid-Range
TESS,NIKE,SUPER,MARUTI 800,RUBY BHATIA,WEST,2019-02-09,Feb,ASM,DHUBRI,0,221237,26548.44,2123.8752,FAMILY,STUDENT,YES,2019,2,0,28672.315199999997,0.0,0.0,Budget
TESS,BULWARD,BASIC,MARUTI 800,RUBY BHATIA,SOUTH,2019-04-25,Apr,HR,KAITHAL,1,348158,40386.328,2019.3164,SINGLE,JOB,YES,2019,4,348158,42405.644400000005,42405.644400000005,305752.3556,Mid-Range
TESS,BULWARD,SUPER,BEATLE,RUBY BHATIA,WEST,2019-01-13,Jan,CHD,SECTOR 1,1,341014,23870.98,6820.28,FAMILY,JOB,YES,2019,1,341014,30691.26,30691.26,310322.74,Mid-Range
TESS,BULWARD,SUPER,BEATLE,RUBY BHATIA,WEST,2019-05-05,May,PB,AMR,3,249734,27470.74,7492.02,SINGLE,BUSINESS,YES,2019,5,749202,34962.76,104888.28,644313.72,Budget
ELECTRA,BULWARD,BASIC,HAWK,RUBY BHATIA,EAST,2019-04-26,Apr,RAJ,JAIPUR,3,214020,4280.4,85.608,FAMILY,JOB,NO,2019,4,642060,4366.008,13098.024,628961.976,Budget
TESS,NIKE,BASIC,HAWK,RUBY BHATIA,NORTH,2019-09-22,Sep,PB,PATIALA,0,249734,27470.74,7492.02,SINGLE,BUSINESS,YES,2019,9,0,34962.76,0.0,0.0,Budget
TESS,NIKE,BASIC,HAWK,RUBY BHATIA,EAST,2019-11-10,Nov,PB,PATIALA,2,249734,27470.74,7492.02,SINGLE,JOB,YES,2019,11,499468,34962.76,69925.52,429542.48,Budget
TESS,AUTOCAT,BASIC,SANTRO,RUBY BHATIA,EAST,2019-01-09,Jan,DL,DWARKA,0,312010,14352.46,1148.1968,SINGLE,JOB,YES,2019,1,0,15500.656799999999,0.0,0.0,Mid-Range
TESS,AUTOCAT,EXTRA CLASS,SANTRO,RUBY BHATIA,EAST,2019-03-06,Mar,DL,DWARKA,2,312010,14352.46,1148.1968,SINGLE,STUDENT,NO,2019,3,624020,15500.656799999999,31001.313599999998,593018.6864,Mid-Range
ELECTRA,BULWARD,EXTRA CLASS,SANTRO,RUBY BHATIA,SOUTH,2019-03-20,Mar,CHD,SECTOR 29,1,421813,29526.91,8436.26,SINGLE,JOB,YES,2019,3,421813,37963.17,37963.17,383849.83,Premium
ELECTRA,BULWARD,EXTRA CLASS,SANTRO,RUBY BHATIA,NORTH,2019-10-14,Oct,ASM,DHUBRI,3,321134,38536.08,3082.8864,SPOUSE,JOB,YES,2019,10,963402,41618.966400000005,124856.89920000001,838545.1008,Mid-Range
ELECTRA,AUTOCAT,SUPER,SANTRO,RUBY BHATIA,NORTH,2019-08-25,Aug,ASM,DISPUR,3,231802,27816.24,2225.2992,FAMILY,SELF EMPLOYEED,YES,2019,8,695406,30041.539200000003,90124.61760000001,605281.3824,Budget
KLV,NIKE,SUPER,SANTRO,RUBY BHATIA,SOUTH,2019-01-23,Jan,CHD,SECTOR 4,3,421813,29526.91,8436.26,SINGLE,BUSINESS,YES,2019,1,1265439,37963.17,113889.51,1151549.49,Premium
KLV,MITUSHI,EXTRA CLASS,SANTRO,RUBY BHATIA,WEST,2019-04-03,Apr,KEA,KOCHI,1,317700,50832.0,3177.0,GIFT,BUSINESS,NO,2019,4,317700,54009.0,54009.0,263691.0,Mid-Range
KLV,AUTOCAT,BASIC,SANTRO,RUBY BHATIA,EAST,2019-06-10,Jun,HR,SONIPAT,3,337290,39125.64,1956.282,SINGLE,BUSINESS,YES,2019,6,1011870,41081.922,123245.766,888624.2339999999,Mid-Range
KLV,BULWARD,SUPER,SANTRO,RUBY BHATIA,NORTH,2019-07-22,Jul,KEA,KOVALAM,0,317700,50832.0,3177.0,FAMILY,STUDENT,YES,2019,7,0,54009.0,0.0,0.0,Mid-Range
KLV,BULWARD,SUPER,SANTRO,RUBY BHATIA,NORTH,2019-08-19,Aug,ASM,GUWATI,2,321134,38536.08,3082.8864,FAMILY,BUSINESS,YES,2019,8,642268,41618.966400000005,83237.93280000001,559030.0671999999,Mid-Range
KLV,BULWARD,EXTRA CLASS,SANTRO,RUBY BHATIA,SOUTH,2019-09-16,Sep,DL,DWARKA,3,312010,14352.46,1148.1968,SPOUSE,BUSINESS,YES,2019,9,936030,15500.656799999999,46501.9704,889528.0296,Mid-Range
KLV,NIKE,BASIC,SANTRO,RUBY BHATIA,SOUTH,2019-12-07,Dec,RAJ,AJMER,2,304020,6080.4,121.608,SPOUSE,JOB,YES,2019,12,608040,6202.008,12404.016,595635.984,Mid-Range
KLV,MITUSHI,LUXURY,SANTRO,RUBY BHATIA,WEST,2019-03-22,Mar,RAJ,AJMER,0,214020,4280.4,85.608,FAMILY,BUSINESS,YES,2019,3,0,4366.008,0.0,0.0,Budget
KLV,AUTOCAT,EXTRA CLASS,SANTRO,RUBY BHATIA,EAST,2019-06-02,Jun,RAJ,AJMER,0,214020,4280.4,85.608,SINGLE,STUDENT,YES,2019,6,0,4366.008,0.0,0.0,Budget
KLV,AUTOCAT,EXTRA CLASS,SANTRO,RUBY BHATIA,WEST,2019-07-28,Jul,CHD,SECTOR 29,0,341014,23870.98,6820.28,SINGLE,BUSINESS,YES,2019,7,0,30691.26,0.0,0.0,Mid-Range
KLV,AUTOCAT,SUPER,SANTRO,RUBY BHATIA,EAST,2019-09-22,Sep,RAJ,JODHPUR,3,214020,4280.4,85.608,SINGLE,BUSINESS,YES,2019,9,642060,4366.008,13098.024,628961.976,Budget
PRIMUS,AUTOCAT,BASIC,ALTO,VENKTA RAO,EAST,2019-02-26,Feb,KTK,AJAYPURA,17,230000,16100.0,4600.0,SINGLE,BUSINESS,YES,2019,2,3910000,20700.0,351900.0,3558100.0,Budget
PRIMUS,AUTOCAT,BASIC,ALTO,VENKTA RAO,SOUTH,2019-03-12,Mar,AP,VIZAG,3,225400,27048.0,2254.0,FAMILY,BUSINESS,YES,2019,3,676200,29302.0,87906.0,588294.0,Budget
PRIMUS,AUTOCAT,EXTRA CLASS,ALTO,VENKTA RAO,WEST,2019-03-26,Mar,PB,PATIALA,12,249734,27470.74,7492.02,FAMILY,BUSINESS,YES,2019,3,2996808,34962.76,419553.12,2577254.88,Budget
PRIMUS,AUTOCAT,EXTRA CLASS,ALTO,VENKTA RAO,SOUTH,2019-05-07,May,RAJ,JODHPUR,23,214020,4280.4,85.608,SPOUSE,BUSINESS,YES,2019,5,4922460,4366.008,100418.184,4822041.816,Budget
PRIMUS,AUTOCAT,EXTRA CLASS,ALTO,VENKTA RAO,WEST,2019-06-04,Jun,KTK,AJAYPURA,13,230000,16100.0,4600.0,SPOUSE,BUSINESS,YES,2019,6,2990000,20700.0,269100.0,2720900.0,Budget
PRIMUS,AUTOCAT,LUXURY,ALTO,VENKTA RAO,SOUTH,2019-07-16,Jul,HR,KAITHAL,13,296080,34345.28,1717.264,FAMILY,BUSINESS,NO,2019,7,3849040,36062.544,468813.07200000004,3380226.928,Mid-Range
PRIMUS,BULWARD,LUXURY,ALTO,VENKTA RAO,NORTH,2019-08-13,Aug,RAJ,JAIPUR,15,214020,4280.4,85.608,FAMILY,BUSINESS,NO,2019,8,3210300,4366.008,65490.119999999995,3144809.88,Budget
PRIMUS,NIKE,EXTRA CLASS,ALTO,VENKTA RAO,WEST,2019-09-12,Sep,PB,LUD,7,249734,27470.74,7492.02,SINGLE,BUSINESS,YES,2019,9,1748138,34962.76,244739.32,1503398.68,Budget
PRIMUS,AUTOCAT,BASIC,ALTO,VENKTA RAO,EAST,2019-10-24,Oct,HR,KAITHAL,5,296080,34345.28,1717.264,SINGLE,BUSINESS,NO,2019,10,1480400,36062.544,180312.72,1300087.28,Mid-Range
PRIMUS,AUTOCAT,SUPER,ALTO,VENKTA RAO,WEST,2019-11-21,Nov,AP,AMARVATI,2,225400,27048.0,2254.0,FAMILY,BUSINESS,NO,2019,11,450800,29302.0,58604.0,392196.0,Budget
PRIMUS,AUTOCAT,LUXURY,SANTRO,VENKTA RAO,EAST,2019-02-26,Feb,KTK,AJAYPURA,15,320000,22400.0,6400.0,SINGLE,BUSINESS,YES,2019,2,4800000,28800.0,432000.0,4368000.0,Mid-Range
PRIMUS,NIKE,LUXURY,SANTRO,VENKTA RAO,WEST,2019-03-26,Mar,PB,PATIALA,12,395352,43488.72,11860.56,FAMILY,BUSINESS,YES,2019,3,4744224,55349.28,664191.36,4080032.64,Mid-Range
PRIMUS,MITUSHI,EXTRA CLASS,SANTRO,VENKTA RAO,NORTH,2019-05-19,May,PB,AMR,1,395352,43488.72,11860.56,SINGLE,BUSINESS,YES,2019,5,395352,55349.28,55349.28,340002.72,Mid-Range
PRIMUS,MITUSHI,SUPER,SANTRO,VENKTA RAO,NORTH,2019-07-14,Jul,PB,PATIALA,14,395352,43488.72,11860.56,SINGLE,BUSINESS,NO,2019,7,5534928,55349.28,774889.9199999999,4760038.08,Mid-Range
PRIMUS,BULWARD,LUXURY,SANTRO,VENKTA RAO,WEST,2019-09-22,Sep,AP,VIZAG,8,315400,37848.0,3154.0,SINGLE,BUSINESS,YES,2019,9,2523200,41002.0,328016.0,2195184.0,Mid-Range
PRIMUS,BULWARD,LUXURY,SANTRO,VENKTA RAO,EAST,2019-10-20,Oct,CHD,SECTOR 1,0,421813,29526.91,8436.26,SINGLE,BUSINESS,YES,2019,10,0,37963.17,0.0,0.0,Premium
PRIMUS,AUTOCAT,LUXURY,SANTRO,VENKTA RAO,WEST,2019-11-27,Nov,KTK,UDUPAI,7,320000,22400.0,6400.0,FAMILY,BUSINESS,YES,2019,11,2240000,28800.0,201600.0,2038400.0,Mid-Range
PRIMUS,NIKE,EXTRA CLASS,SANTRO,VENKTA RAO,SOUTH,2019-11-29,Nov,CHD,SECTOR 4,2,421813,29526.91,8436.26,GIFT,BUSINESS,YES,2019,11,843626,37963.17,75926.34,767699.66,Premium
PRIMUS,NIKE,EXTRA CLASS,BEAT,VENKTA RAO,NORTH,2019-01-06,Jan,AP,HYDERABAD,10,345400,41448.0,3454.0,GIFT,BUSINESS,YES,2019,1,3454000,44902.0,449020.0,3004980.0,Mid-Range
PRIMUS,NIKE,LUXURY,BEAT,VENKTA RAO,NORTH,2019-01-27,Jan,KEA,KOVALAM,0,347700,55632.0,3477.0,SPOUSE,BUSINESS,NO,2019,1,0,59109.0,0.0,0.0,Mid-Range
PRIMUS,NIKE,LUXURY,BEAT,VENKTA RAO,SOUTH,2019-10-31,Oct,AP,HYDERABAD,1,345400,41448.0,3454.0,SPOUSE,BUSINESS,YES,2019,10,345400,44902.0,44902.0,300498.0,Mid-Range
PRIMUS,NIKE,BASIC,BEAT,VENKTA RAO,SOUTH,2019-11-14,Nov,HR,AMBALA,3,427389,49577.124,2478.8562,FAMILY,BUSINESS,NO,2019,11,1282167,52055.980200000005,156167.94060000003,1125999.0594,Premium
PRIMUS,NIKE,LUXURY,BEAT,VENKTA RAO,EAST,2019-11-21,Nov,KTK,UDUPAI,3,350000,24500.0,7000.0,SPOUSE,BUSINESS,YES,2019,11,1050000,31500.0,94500.0,955500.0,Mid-Range
PRIMUS,NIKE,SUPER,BEAT,VENKTA RAO,SOUTH,2019-11-28,Nov,AP,TENALI,1,345400,41448.0,3454.0,FAMILY,BUSINESS,NO,2019,11,345400,44902.0,44902.0,300498.0,Mid-Range
PRIMUS,MITUSHI,LUXURY,US18,VENKTA RAO,WEST,2019-02-03,Feb,KTK,BGLORE,12,800000,56000.0,16000.0,FAMILY,BUSINESS,YES,2019,2,9600000,72000.0,864000.0,8736000.0,Premium
PRIMUS,AUTOCAT,SUPER,US18,VENKTA RAO,SOUTH,2019-04-07,Apr,KTK,UDUPAI,12,800000,56000.0,16000.0,FAMILY,BUSINESS,YES,2019,4,9600000,72000.0,864000.0,8736000.0,Premium
PRIMUS,NIKE,BASIC,US18,VENKTA RAO,WEST,2019-05-16,May,RAJ,JAIPUR,15,784020,15680.4,313.608,FAMILY,BUSINESS,YES,2019,5,11760300,15994.008,239910.12,11520389.88,Premium
PRIMUS,NIKE,BASIC,US18,VENKTA RAO,WEST,2019-07-25,Jul,PB,PATIALA,11,810553,89160.83,24316.59,FAMILY,BUSINESS,YES,2019,7,8916083,113477.42,1248251.6199999999,7667831.38,Premium
PRIMUS,BULWARD,BASIC,US18,VENKTA RAO,SOUTH,2019-08-29,Aug,DL,DWARKA,11,792010,36432.46,2914.5968,SINGLE,BUSINESS,NO,2019,8,8712110,39347.0568,432817.6248,8279292.3752,Premium
PRIMUS,NIKE,LUXURY,US18,VENKTA RAO,WEST,2019-10-03,Oct,CHD,SECTOR 1,3,812117,56848.19,16242.34,SINGLE,BUSINESS,YES,2019,10,2436351,73090.53,219271.59,2217079.41,Premium
PRIMUS,BULWARD,EXTRA CLASS,PUNTO,VENKTA RAO,SOUTH,2019-01-19,Jan,RAJ,JAIPUR,22,334020,6680.4,133.608,FAMILY,BUSINESS,NO,2019,1,7348440,6814.008,149908.176,7198531.824,Mid-Range
PRIMUS,BULWARD,EXTRA CLASS,PUNTO,VENKTA RAO,NORTH,2019-04-13,Apr,CHD,SECTOR 1,2,425668,29796.76,8513.36,GIFT,BUSINESS,YES,2019,4,851336,38310.119999999995,76620.23999999999,774715.76,Premium
PRIMUS,BULWARD,BASIC,PUNTO,VENKTA RAO,NORTH,2019-05-07,May,RAJ,JODHPUR,22,334020,6680.4,133.608,SINGLE,BUSINESS,YES,2019,5,7348440,6814.008,149908.176,7198531.824,Mid-Range
PRIMUS,BULWARD,BASIC,PUNTO,VENKTA RAO,SOUTH,2019-07-30,Jul,PB,PATIALA,2,446565,49122.15,13396.95,SINGLE,BUSINESS,YES,2019,7,893130,62519.100000000006,125038.20000000001,768091.8,Premium
PRIMUS,MITUSHI,BASIC,PUNTO,VENKTA RAO,WEST,2019-12-03,Dec,KTK,BGLORE,8,350000,24500.0,7000.0,SINGLE,BUSINESS,YES,2019,12,2800000,31500.0,252000.0,2548000.0,Mid-Range
PRIMUS,BULWARD,BASIC,MARUTI 800,VENKTA RAO,WEST,2019-01-28,Jan,DL,CP,9,212010,9752.46,780.1968,SINGLE,BUSINESS,YES,2019,1,1908090,10532.656799999999,94793.91119999999,1813296.0888,Budget
PRIMUS,BULWARD,BASIC,MARUTI 800,VENKTA RAO,NORTH,2019-02-18,Feb,CHD,SECTOR 1,0,255519,17886.33,5110.38,GIFT,BUSINESS,YES,2019,2,0,22996.710000000003,0.0,0.0,Mid-Range
PRIMUS,NIKE,BASIC,MARUTI 800,VENKTA RAO,WEST,2019-03-11,Mar,ASM,GUWATI,3,221237,26548.44,2123.8752,SINGLE,BUSINESS,YES,2019,3,663711,28672.315199999997,86016.94559999999,577694.0544,Budget
PRIMUS,BULWARD,BASIC,BEATLE,VENKTA RAO,WEST,2019-01-01,Jan,PB,LUDHIYANA,4,249734,27470.74,7492.02,SINGLE,BUSINESS,YES,2019,1,998936,34962.76,139851.04,859084.96,Budget
PRIMUS,BULWARD,BASIC,BEATLE,VENKTA RAO,WEST,2019-02-22,Feb,CHD,SECTOR 1,0,341014,23870.98,6820.28,FAMILY,BUSINESS,YES,2019,2,0,30691.26,0.0,0.0,Mid-Range
